Question,"Question Type (multiple-choice or multi-select)","Answer Option 1","Answer Option 2","Answer Option 3","Answer Option 4","Answer Option 5","Answer Option 6","Correct Response",Explanation,"Knowledge Area"
"A defendant was driving his automobile at a legal speed in a residential zone.  A child darted out in front of him and was run over and killed before the defendant could prevent it.  The defendant's driver's license had expired three months previously; the defendant had neglected to check when it was due to expire.  Driving without a valid license is a misdemeanor in the jurisdiction.  On a charge of manslaughter, the defendant should be found",multiple-choice,"guilty under the misdemeanor-manslaughter rule.","guilty, because the licensing requirements are to protect life, and failure to obey is negligence.","not guilty, because the offense was not the proximate cause of the death.","not guilty, because there was no criminal intent.",3,"The correct answer is C. For the defendant to be found guilty of manslaughter, a proximate cause between the illegal act and the resulting death of the victim must exist. This causation must be more than simple cause-in-fact; it must be somehow foreseeable from the illegal action taken. In this case, the fact the defendant did not possess a valid license was not a causal factor in the death of the child.<br /><br /> Answer A is incorrect. The common law misdemeanor-manslaughter rule, while permitting the prosecution of involuntary manslaughter for misdemeanor offenses, still requires that there be a proximate cause between the illegal action and death. Answer B is incorrect. While the licensing requirements may be to protect life, criminal liability for manslaughter requires more than simple negligence, but also proximate cause. Finally, answer D is incorrect; manslaughter does not require that the defendant have any criminal intent to commit an offense. Recklessness is sufficient. The lack of the foreseeability between driving without a license and the death of the child shows the lack of proximate cause.",Homicide
"A father was fired from his job. Too proud to apply for unemployment benefits, he used his savings to feed his family. When one of his children became ill, he did not seek medical attention for the child at a state clinic because he did not want to accept what he regarded as charity. Eventually, weakened by malnutrition, the child died as a result of the illness.<br /><br />What crime has the father committed?",multiple-choice,Murder.,"Involuntary manslaughter.","Voluntary manslaughter.","No form of criminal homicide.",2,"The correct answer is B. The child's death was the result, not of malice aforethought, but of criminal negligence on the part of the father. Failure to seek medical attention for an illness is generally insufficient for the finding of malice aforethought, so the father, in his criminal negligence, has committed involuntary manslaughter.<br /><br />Answer A is incorrect because murder, at common law, requires that the killing be done with malice aforethought. Because the death resulted from an untreated illness, and there was no evidence that the father acted with either actual or implied malice toward his child, he is not guilty of murder. Answer C is incorrect because a person is only guilty of voluntary manslaughter if he successfully raises a heat of passion defense to a murder charge. There was no heat of passion defense raised, and, combined with a lack of evidence that the father intended his child to die, he cannot properly be convicted of voluntary manslaughter. Answer D is incorrect; although there is no evidence of malice, the father's refusal to seek treatment for his child, to whom he owed a duty of care, was a proximate cause of his child's death. He is guilty of involuntary manslaughter.",Homicide
"A defendant, in desperate need of money, decided to hold up a local convenience store. Determined not to harm anyone, he carried a toy gun that resembled a real gun. In the store, he pointed the toy gun at the clerk and demanded money. A customer who entered the store and saw the robbery in progress pulled his own gun and fired at the defendant. The bullet missed the defendant but struck and killed the clerk.<br /><br />The defendant was charged with felony murder.<br /><br />His best argument for being found NOT guilty is that he",multiple-choice,"did not intend to kill.","did not commit the robbery because he never acquired any money from the clerk.","did not intend to create any risk of harm.","is not responsible for the acts of the customer.",4,"The correct answer is D. The defendant's best argument for being found not guilty of felony murder is that he is not responsible for the customer's actions in shooting the clerk. The courts are split regarding whether a defendant is liable for felony murder when the death is caused by a third party. Under the proximate cause theory, a defendant can be liable where the innocent party is killed as the result of resistance from the victim or police. However, under the agency theory, the defendant will only be found liable for felony murder when someone is killed by a person acting as an accomplice of the defendant. Given that the customer is neither a victim nor the police, and that the customer is not an agent or an accomplice of the defendant, the defendant's best argument is that he is not responsible for the customer's actions. Therefore, answer D provides the best possible defense.<br /><br />Answer A is incorrect because felony murder does not require that the defendant have the specific intent to kill the clerk. It is sufficient that the underlying felony was dangerous and that the killing was foreseeable.<br /><br />Answer B is incorrect because attempted robbery, even with a toy gun, is still dangerous enough to be considered a proper underlying felony for felony murder. Arguing that he did not actually complete the robbery is not the defendant's best argument for acquittal.<br /><br />Answer C is incorrect because, once again, the defendant's intent to create a risk of harm is irrelevant under felony murder. Regardless of his intent that nobody get hurt, he did create a situation by committing a dangerous felony, and, if he bore criminal responsibility for the actor who did the killing, he would be found guilty. The defendant's best argument against the application of the felony murder charge is that, because it was the third party who shot the clerk, the defendant should not bear responsibility for his actions.",Homicide
"Two bullies hated a bartender and agreed to start a fight with the bartender and, if the opportunity arose, to kill him.<br /><br />The two bullies met the bartender in the street outside his bar and began to push him around. Three men who also hated the bartender stopped to watch. One of the men threw one of the bullies a knife. A second man told the bully, ""Kill him."" The third man, who made no move and said nothing, hoped that the bully would kill the bartender with the knife. One bully held the bartender while the other bully stabbed and killed him.<br /><br />On a charge of murdering the bartender, the man who said ""Kill him"" to one of the bullies is",multiple-choice,"not guilty, because his words did not create a ""clear and present danger"" not already existing.","not guilty, because mere presence and oral encouragement, whether or not he has the requisite intent, will not make him guilty as an accomplice.","guilty, because with intent to have the bully kill the bartender, he shouted encouragement to the bully.","guilty, because he aided and abetted the murder through his mere presence plus his intent to see the bartender killed.",3,"The correct answer is C. An accomplice is a person who aids or encourages another in the commission of a crime with the intent that the crime be committed. Here, the man's words of ""Kill him"" were words of encouragement, and when spoken with the intent that the crime be committed, make the man liable as an accomplice. Answer A is incorrect because there is no requirement that the encouragement create a clear and present danger. Answer B is incorrect because oral encouragement to commit murder, if accompanied by the requisite intent, is sufficient for a conviction. Answer D is incorrect; even if the defendant has the requisite intent, mere presence will not suffice for a conviction. There must be some aiding or encouragement before the bystander can be charged as an accomplice.","Inchoate Crimes"
"While testifying in a civil trial, a witness was asked on cross-examination if he had been convicted in the circuit court of stealing $200 from his employer on August 16, 2007. The witness said, ""No, I have never been convicted of any crime."" In fact, the witness had pleaded guilty to such a charge and had been placed on probation.<br /><br />The witness was then charged with perjury on the ground that his statement denying the conviction was false. A statute in the jurisdiction defines perjury as knowingly making a false statement while under oath.<br /><br />At trial, the state proved the witness's statement and the prior conviction. The witness testified that the attorney who represented him in the theft case had told him that, because he had been placed on probation, he had not been convicted of a crime. The witness had served his probationary period satisfactorily and been discharged from probation. The alleged advice of the attorney was incorrect.<br /><br />If the jury believes the witness, it should find him",multiple-choice,"guilty, because his mistake was one of law.","guilty, because reliance on the advice of an attorney is not a defense.","not guilty because the jury accepted that the witness reasonably relied on the attorney's advice.","not guilty, because he lacked the necessary mental state.",4,"The correct answer is D. The statute defines perjury as knowingly making a false statement while under oath. The mental state required by this statute is that the defendant know he made a false statement. If the jury believes the witness and finds that he honestly believed he had not been convicted of a crime, then they should find him not guilty of perjury because he did not knowingly make a false statement. The witness lacked the knowledge that his statement was false, and thus did not have the requisite mental state for a conviction of perjury.<br /><br />Answer A is incorrect because it ignores the mental state required for the perjury charge and, even if the witness's mistake is considered a mistake of law, that mistake should not result in the witness being found guilty. Answer B is incorrect because reliance on the advice of an attorney can be a defense if it negates the ""knowingly"" requirement of the perjury charge. Answer C is incorrect because the witness was lacking the proper mental state; it does not matter whether his reliance on his attorney was reasonable or not. The witness did not knowingly make a false statement under oath, which is what the charge of perjury requires. He should be found not guilty.","General Principles"
"A state statute provides: ""The sale of an alcoholic beverage to any person under the age of 21 is a misdemeanor."" <br /><br />A woman who was 20 years old, but who looked older and who had a very convincing fake driver's license indicating that she was 24, entered a convenience store, picked up a six-pack of beer, and placed the beer on the counter. The store clerk, after examining the driver's license, rang up the purchase. <br /><br />Both the clerk and the store owner have been charged with violating the state statute. <br /><br />If the court finds both the clerk and the store owner guilty, what standard of liability must the court have interpreted the statute to impose?",multiple-choice,"Strict liability only.","Vicarious liability only.","Both strict and vicarious liability.","Either strict or vicarious liability.",3,"A is incorrect. The court must have applied strict liability to convict the clerk (who did not act knowingly, and arguably not even negligently), but must have applied vicarious liability to convict the store owner for the sale by the clerk. <br /><br />B is incorrect. The court must have applied vicarious liability to convict the store owner for the sale by the clerk, but must have applied strict liability to convict the clerk (who did not act knowingly, and arguably not even negligently). <br /><br />C is correct. The court must have applied strict liability to convict the clerk (who did not act knowingly, and arguably not even negligently) and vicarious liability to convict the store owner for the sale by the clerk. <br /><br />D is incorrect. The court must have applied strict liability to convict the clerk (who did not act knowingly, and arguably not even negligently) and vicarious liability to convict the store owner for the sale by the clerk.","General Principles"
"A jurisdiction has the following decisional law on questions of principal and accomplice liability:<br /><br />CASE A: The defendant, a hardware store owner, sold several customers an item known as ""SuperTrucker,"" which detects police radar and enables speeders to avoid detection. When one of the devices broke down and the speeder was arrested, he confessed that he often sped, secure in the knowledge that his ""SuperTrucker"" would warn him of police radar in the vicinity. Held: The defendant guilty as an accomplice to speeding.<br /><br />CASE B: The defendant told a man that the defendant had stored some stereo equipment in a self-storage locker. He gave the man a key and asked the man to pick up the equipment and deliver it to the defendant's house. The man complied, and removed the equipment from the locker, using the key. In fact, the equipment belonged to the defendant's neighbor, whose locker key the defendant had found in the driveway. Held: The defendant guilty as an accomplice to burglary.<br /><br />CASE C: A city council member accepted a bribe from the defendant in exchange for his vote on the defendant's application for a zoning variance. A statute prohibits the taking of bribes by public officials. Held: The defendant not guilty as an accomplice to the city council member's violation of the bribery statute.<br /><br />CASE D: The defendant, an innkeeper, sometimes let his rooms to prostitutes, whom he knew to be using the rooms to ply their trade. He charged the prostitutes the same price as other guests at his inn. Held: The defendant not guilty as an accomplice to prostitution.<br /><br />In this jurisdiction, conviction for statutory rape requires proof of the defendant's knowledge that the victim is underage. The defendant, who knew that a girl was underage, encouraged a friend, who was unaware of the girl's age, to have sex with her. The defendant has been charged as an accomplice to statutory rape.<br /><br />He should be",multiple-choice,"convicted on the authority of Case A.","convicted on the authority of Case B.","acquitted on the authority of Case C.","acquitted on the authority of Case D.",2,"The correct answer is B. Case B illustrates the rule that a defendant who provides substantial encouragement or assistance to an unwitting third-person in the commission of a crime can be liable as an accomplice to the crime. However, the defendant must intend that the aid or encouragement will assist in the commission of a crime. In the present case the defendant encouraged the friend to have sex with an underage girl. The defendant intended that his words would encourage the friend to commit statutory rape. Therefore, case B is the proper authority, and the defendant should be convicted as an accomplice. <br /><br />Case A illustrates the rule that a defendant is guilty as an accomplice if he provides an individual with the means to commit an offense and the assistance could not be for a legitimate purpose. The defendant did not provide the means to commit statutory rape, he only encouraged the man, so case A is not the proper authority. Case C presents an instance where the person being charged as an accomplice is not the person the statute intended to penalize. The defendant in the present case facilitated statutory rape, and is the type of person the statute was meant to cover. Thus, case C is not a proper source of authority. Case D illustrates the rule that a defendant would not be guilty as an accomplice for providing a means for an offense to occur when there is a legitimate purpose for providing the good or service. The defendant did not provide the man with the means to commit statutory rape, so case D is not the proper authority.","Inchoate Crimes"
"In which of the following situations is the defendant most likely to be guilty of common-law murder?",multiple-choice,"Angered because his neighbor is having a noisy party, the defendant fires a rifle into the neighbor's house. The bullet strikes and kills a guest at the party.","During an argument, a man slaps the defendant. Angered, the defendant responds by shooting and killing the man.","The defendant drives his car through a red light and strikes and kills a pedestrian who is crossing the street.","Using his fist, the defendant punches a man in the face. As a result of the blow, the man falls and hits his head on a concrete curb, suffers a concussion, and dies.",1,"The correct answer is A. At common law, murder is defined as the unlawful killing of another human being with malice aforethought or reckless indifference to an unjustifiably high risk to human life. The defendant in answer A fired a rifle into an occupied house, which is clearly reckless indifference to an unjustifiably high risk to human life. Further, the intentional use of a deadly weapon (such as a rifle) in a manner likely to produce death or serious bodily injury permits the court to infer the intent to kill. Thus, the defendant in answer A acted with the malice aforethought necessary to support a conviction for common-law-murder.<br /><br />Answer B is incorrect because the shooting occurred during an argument and immediately after a physical assault. Therefore, the defendant may have the adequate provocation to mitigate his crime to voluntary manslaughter. Answer C is incorrect because the accidental killing of a pedestrian will not be sufficient proof of ""malice aforethought"" for a conviction of murder. There is no indication that the defendant acted with a reckless indifference to a high risk to human life. Answer D is incorrect because it is possible the defendant in answer D did not intend to inflict great bodily injury to the man, and the man's injuries were an unintended consequence of the fall. Only the defendant in answer A clearly demonstrates the requisite mental state for common-law-murder.",Homicide
"An employee admired his supervisor's wristwatch and frequently talked about how much he wished he had one like it. The supervisor decided to give the employee the watch for his birthday the following week.<br /><br />On the weekend before the employee's birthday, the employee and supervisor attended a company picnic. The supervisor took his watch off and left it on a blanket when he went off to join in a touch football game. The employee strolled by, saw the watch on the blanket, and decided to steal it. He bent over and picked up the watch. Before he could pocket it, however, his supervisor returned. When he saw the employee holding the watch, he said, ""I know how much you like that watch. I was planning to give it to you for your birthday. Go ahead and take it now."" The employee kept the watch.<br /><br />The employee has committed",multiple-choice,larceny.,"attempted larceny.",embezzlement.,"no crime.",1,"The correct answer is A. The employee took possession of the watch without the owner's consent and with the intent to permanently deprive the owner of it, and is thus guilty of larceny. The fact that the supervisor later gave the employee permission to take the watch does not change the fact that the employee, when he took the watch, did not have the supervisor's permission to take it and had the intent to steal it. Although he only picked the watch up, that was enough asportation because it was part of the carrying away process.<br /><br />Answer B is incorrect because the employee did not merely attempt to take the watch; he did take it with the intent to steal it. The attempted larceny charge merged into the larceny charge when the employee committed the larceny. Answer C is incorrect because the employee, when he took the watch, did not have the supervisor's permission to take it. Answer D is incorrect because the employee committed the crime of larceny. Although he later had the owner's permission to take the property, when the employee took the watch, he did not have the owner's consent and he intended to deprive the owner of the watch. Therefore, the employee is guilty of larceny.","Other Crimes"
"Plagued by neighborhood youths who had been stealing lawn furniture from his back yard, a homeowner remained awake each night watching for them. One evening the homeowner heard noises in his backyard. He yelled out, warning intruders to leave. Receiving no answer, he fired a shotgun filled with nonlethal buckshot into bushes along his back fence where he believed the intruders might be hiding. A six-year-old child was hiding in the bushes and was struck in the eye by some of the pellets, causing loss of sight.<br /><br />If the homeowner is charged with second-degree assault, which is defined in the jurisdiction as ""maliciously causing serious physical injury to another,"" he is",multiple-choice,"not guilty, because the child was trespassing and he was using what he believed was nondeadly force.","not guilty, because he did not intend to kill or to cause serious physical injury.","guilty, because he recklessly caused serious physical injury.","guilty, because there is no privilege to use force against a person who is too young to be criminally responsible.",3,"The correct answer is C. Proof of malice does not need to be proof of an actual specific intent to kill or harm another; it can be implied from a defendant's gross recklessness with regard to human life shown. In this case, the homeowner fired a shotgun into bushes where he believed people were hiding. This action would support a finding of malice. The shooting caused the child to lose his sight, which is a serious injury. Therefore, the homeowner is guilty of second-degree assault.<br /><br />Answer A is incorrect because the child's status as a trespasser does not automatically allow the homeowner to inflict serious bodily harm. In addition, the homeowner's belief that the force would be non-deadly would not negate the finding that he acted maliciously. Answer B is incorrect because a finding of malice does not require the intent to kill or to cause serious physical injury. Malice can also be shown by the homeowner acting extremely recklessly with regard to human life. Answer D is incorrect because it is a misstatement of the law regarding the use of force. The homeowner, when he fired a shotgun into bushes by his back fence, acted maliciously and caused a serious injury to another. He should be found guilty of second degree assault.","General Principles"
"A man asked his girlfriend to lend him something he could use to break into his neighbor's padlocked storage shed in order to steal a lawn mower. She handed him a crowbar. He took the crowbar but then found a bolt cutter that the neighbor had left outside the shed. Using the bolt cutter, he cut the padlock on the shed and took the mower, which he then used to mow his girlfriend's lawn. She was surprised and pleased by this gesture.<br /><br />Burglary in the jurisdiction applies to any structure or building, and there is no nighttime element.<br /><br />The girlfriend has been charged as an accomplice to burglary and larceny. <br /><br />Of which crimes, if any, is she guilty?",multiple-choice,"Burglary and larceny.","Burglary, but not larceny, because she intended to assist only in the breaking.","Larceny, but not burglary, because she provided no actual assistance to the breaking but received a benefit from the larceny.","Neither burglary nor larceny, because she provided no actual assistance.",1,"Answer A is correct. To be guilty as an accomplice, the alleged accomplice must give aid, counsel, or encouragement to the principal with the intent to encourage the crime. Here, the girlfriend is guilty as an accomplice to both burglary and larceny because she provided aid to the man with the intent of helping him not only to break into the shed but also to steal the mower (the object of the breaking); the fact that the man ultimately used an alternative means to accomplish his crimes does not eliminate the girlfriend's accomplice liability. Thus, Answer A is correct, and Answers B, C, and D are incorrect.","Other Crimes"
"The defendant, a worker in a metal working shop, had long been teasing a young colleague by calling him insulting names and ridiculing him. One day the colleague responded to the teasing by picking up a metal bar and attacking the defendant. The defendant could have escaped from the shop. Instead, he parried the blow with his left arm, and with his right hand struck the colleague on his jaw. The colleague died as a result of his injuries.<br /><br />Can the defendant be properly convicted of an offense?",multiple-choice,"Yes, the defendant can be properly convicted of involuntary manslaughter because the colleague died.","Yes, the defendant can be properly convicted of murder because he had a chance to escape the shop.","No, the defendant cannot be properly convicted of involuntary manslaughter or murder because he did not have the requisite intent.","No, the defendant cannot be properly convicted of voluntary manslaughter or murder because the defendant was acting in self-defense.",4,"The correct answer is D. When the defendant parried the colleague's blow and struck the colleague on the jaw, he was acting in self-defense and should not be convicted of any offense. A person can properly claim self-defense if the action taken is reasonably necessary to prevent imminent harm to himself from the use of unlawful force. In this case, the force the defendant used, a blow to the head, was reasonable in light of the attack on him by the colleague with a metal bar. Although he likely could have escaped the situation, the defendant was not required to retreat before using reasonable force for the situation. Finally, although generally the initial aggressor is not allowed to claim self-defense, in this question the defendant started by using words and not a physical attack. The colleague then responded unreasonably with deadly force. The defendant, then, although the initial aggressor, was able to respond in turn with deadly force. The defendant therefore has a proper claim to self-defense and should not be convicted of any crime. Thus, A and B are incorrect.<br /><br />C is incorrect. Here, the defendant intended to harm the colleague when he struck him in the jaw. He did intend to inflict great bodily injury when he responded to the colleague's attack on him. Therefore, the reason he would not be convicted of an offense is because he was acting in self-defense, not because he did not have the requisite intent.","General Principles"
"An undercover police detective told a local drug dealer that she wanted to buy cocaine but that she needed time to raise the necessary funds. The drug dealer said that he needed time to get the cocaine. They agreed to meet again in 10 days. An hour later, without a warrant, other officers forcibly entered the drug dealer's apartment and arrested him for attempted possession of a controlled substance. <br /><br />If the drug dealer is prosecuted in a common law jurisdiction for attempted possession of cocaine, should he be convicted?",multiple-choice,"No, because he had not taken sufficient acts toward commission of the crime.","No, because he was illegally arrested.","Yes, because by objective standards the undercover detective and the drug dealer had made an agreement that the dealer would obtain cocaine.","Yes, because he unequivocally expressed his intent to obtain the cocaine.",1,"Answer A is correct. The common law of attempt required that the defendant commit some act (beyond mere ""preparation"") toward bringing about the intended crime. Here, the drug dealer took no act, much less any act that would qualify at common law, toward obtaining the cocaine. Indeed, the drug dealer likely would not be guilty of attempt even under the Model Penal Code's broadened standards because there was no substantial step toward commission of the crime.<br /><br />Answer B is incorrect. This answer correctly states that the drug dealer should not be convicted of attempted possession of the cocaine, but it misstates the reasoning for this conclusion. The legality of a defendant's arrest has nothing to do with whether the defendant was guilty of an attempt. The common law of attempt requires that the defendant commit some act (beyond mere preparation) toward bringing about the intended crime. Here, the drug dealer took no steps toward obtaining the cocaine. Indeed, the drug dealer likely would not be guilty of attempt even under the Model Penal Code's broadened standards because there was no substantial step toward commission of the crime.<br /><br />Answer C is incorrect. An agreement to commit a crime is neither necessary nor sufficient to constitute attempt. The common law of attempt requires that the defendant commit some act (beyond mere preparation) toward bringing about the intended crime. Here, the drug dealer took no steps toward obtaining the cocaine. Indeed, the drug dealer likely would not be guilty of attempt even under the Model Penal Code's broadened standards because there was no substantial step toward commission of the crime.<br /><br />Answer D is incorrect. Attempt under common law requires more than an unequivocal expression of criminal intent; the defendant must also commit some act toward bringing about the intended crime. Here, the drug dealer took no steps toward obtaining the cocaine. Indeed, the drug dealer likely would not be guilty of attempt even under the Model Penal Code's broadened standards because there was no substantial step toward commission of the crime. See MPC § 5.01(1)(c).","Inchoate Crimes"
"A driver, while intoxicated, drove his car through a playground crowded with children just to watch the children run to get out of his way. His car struck one of the children, killing her instantly.<br /><br />Which of the following is the best theory for finding the driver guilty of murder?",multiple-choice,"Transferred intent.","Felony murder, with assault with a deadly weapon as the underlying felony","Intentional killing, since he knew that the children were there, and he deliberately drove his car at them","Commission of an act highly dangerous to life, without an intent to kill but with disregard of the consequences",4,"The correct answer is D. At common law, murder is defined as the unlawful killing of another human being with malice aforethought. Malice aforethought exists if the defendant's actions show a reckless indifference to an unjustifiably high risk to human life. Despite not having the intent to kill, driving a car into a crowd of children demonstrated a reckless indifference to an unjustifiably high risk to human life. Therefore, the driver can be convicted of murder.<br /><br />Answer A is incorrect because the driver did not have the intent to kill anyone, therefore, the intent to kill cannot be transferred to the harm caused to the child. Answer B is incorrect because the underlying felony for a proper felony-murder charge must be separate and apart from the actions resulting in the death. Therefore, assault with a deadly weapon will not qualify as an underlying felony for purposes of felony murder liability. Answer C is incorrect because the driver's stated intent in the question was not to kill but to watch the children flee. He did not have the specific intent to kill anyone.",Homicide
"In which of the following situations would a court applying common law doctrine be most likely to convict the defendant of the crime charged, despite the defendant's mistake?",multiple-choice,"The defendant was charged with bigamy. He married his neighbor four years after her husband was reported missing at sea. The rescued husband returns alive. A state statute provides that a person is presumed dead after five years of unexplained absence. The defendant believed the statutory period was three years.","The defendant was charged with murder after he shot and killed a man who had extorted money from him. The defendant mistakenly thought the victim had raised his hand to shoot, when, in fact, the victim was shaking his fist at the defendant to frighten him.","The defendant was charged with assault with intent to rape a woman whom he mistakenly believed had agreed to have sexual intercourse with him.","The defendant was charged with burglary. He had broken into an office where he once worked and had taken a typewriter that he erroneously believed had been given to him before he was fired.",1,"The correct answer is A. At common law, bigamy is a strict liability crime, and a mistake of fact will not serve as a defense to strict liability crimes. In addition, mistake of law is, in general, never a valid defense. A mistake may only be a valid defense if it creates another defense, or if it acts to negate the mental state requirement of the offense. The defendant in answer A knowingly married a person who was already married, thereby committing the strict liability offense of bigamy, and the defendant's mistaken belief that he was allowed to marry her is no defense.<br /><br />Answer B is incorrect because a mistake as to the necessity for the use of force to protect oneself may still serve as a defense if the mistake is reasonable. In answer B, the defendant's belief that he was in imminent danger of being killed by the man who was extorting money from him, if it was reasonable, would be a defense to the murder.<br /><br />Answer C is incorrect because assault with intent to rape is a specific intent crime that requires the intent to commit the rape. Since the defendant's mistake in answer C negates his intent to commit the rape, he should be acquitted of assault with intent to rape.<br /><br />Answer D is incorrect because burglary is a specific intent crime that requires the intent to commit a felony or theft. Since the defendant's mistake in answer D negates his intent to commit a felony or theft, he should be acquitted of burglary. Answer A involves a strict liability offense, so a mistake of fact will not be a valid defense, and the defendant is most likely to be convicted of the crime charged.","General Principles"
"A homeowner met a man, who was known to him to be a burglar, in a bar. The homeowner told the man that he needed money. He promised to pay the man $500 if the man would go to the homeowner's house the following night and take some silverware. The homeowner explained to the man that, although the silverware was legally his, his wife would object to his selling it.<br /><br />The homeowner pointed out his home, one of a group of similar tract houses. He drew a floor plan of the house that showed the location of the silverware. The homeowner said that his wife usually took several sleeping pills before retiring, and that he would make sure that she took them the next night. He promised to leave a window unlocked.<br /><br />Everything went according to the plan except that the man, deceived by the similarity of the tract houses, went to the wrong house. He found a window unlocked, climbed in and found silver where the homeowner had indicated. He took the silver to the cocktail lounge where the payoff was to take place. At that point police arrested the two men.<br /><br />The man's best argument for acquittal of burglary is that he",multiple-choice,"acted under a mistake of law.","had the consent of the owner.","reasonably thought he was in the homeowner's house.","found the window unlocked.",3,"The correct answer is C. Burglary is defined at common law, as the breaking and entering of a dwelling with the intent to commit a felony therein. If the man reasonably believed he was in the homeowner's house, there would be no intent to commit a felony. The man's reasonable belief that he was in the homeowner's house shows the man did not have the intent to commit a felony in the neighbor's house and is the man's best argument for acquittal.<br /><br />Answer A is incorrect. The man's mistake regarding which house belonged to the homeowner negates the intent required for burglary. The mistake of law defense only comes into play if there is an official interpretation of the law, or if the statute specifically requires that the defendant know he is violating the law. In this case, there was no mistake of law; it was a factual mistake, and no official legal interpretation was involved. Answer B is incorrect because the man did not, in fact, have the consent of the owner to break into the house that he did; he had consent of the homeowner to break into the homeowner's house. The homeowner's consent does not transfer to the owner of another house, and there is no indication that the owner of the other house consented. Answer D is incorrect because the house was not open to the public, and when the man opened the window to gain entry, he committed a breaking.","Other Crimes"
"A jurisdiction has the following decisional law on questions of principal and accomplice liability:<br /><br />CASE A: The defendant, a hardware store owner, sold several customers an item known as ""SuperTrucker,"" which detects police radar and enables speeders to avoid detection. When one of the devices broke down and the speeder was arrested, he confessed that he often sped, secure in the knowledge that his ""SuperTrucker"" would warn him of police radar in the vicinity. Held: The defendant guilty as an accomplice to speeding.<br /><br />CASE B: The defendant told a man that the defendant had stored some stereo equipment in a self-storage locker. He gave the man a key and asked the man to pick up the equipment and deliver it to the defendant's house. The man complied, and removed the equipment from the locker, using the key. In fact, the equipment belonged to the defendant's neighbor, whose locker key the defendant had found in the driveway. Held: The defendant guilty as an accomplice to burglary.<br /><br />CASE C: A city council member accepted a bribe from the defendant in exchange for his vote on the defendant's application for a zoning variance. A statute prohibits the taking of bribes by public officials. Held: The defendant not guilty as an accomplice to the city council member's violation of the bribery statute.<br /><br />CASE D: The defendant, an innkeeper, sometimes let his rooms to prostitutes, whom he knew to be using the rooms to ply their trade. He charged the prostitutes the same price as other guests at his inn. Held: The defendant not guilty as an accomplice to prostitution.<br /><br />A plastic surgeon agreed to remove the fingerprints from the hands of ""Fingers"" Malloy, whom the surgeon knew to be a safecracker. The surgeon charged his usual hourly rate for the operation. Afterward, Malloy burglarized a bank safe and was convicted on burglary.<br /><br />Charged with burglary, the surgeon should be",multiple-choice,"convicted on the authority of Case A.","convicted on the authority of Case B.","acquitted on the authority of Case C.","acquitted on the authority of Case D.",1,"The correct answer is A. Case A illustrates the rule that a defendant is guilty as an accomplice if he provides an individual with aid in committing an offense and the assistance could not be for a legitimate purpose. In this case the surgeon is removing the fingerprints from a known safecracker. Therefore, the surgeon has given substantial aid to the burglary and the surgeon can be convicted on the authority of case A. <br /><br />Case B illustrates the rule that a defendant who provides substantial encouragement or assistance to an unwitting third-person in the commission of a crime will be liable as an accomplice to the crime. The safecracker is not an unwitting third person, so case B is not the proper authority. Case C presents an instance where the person being charged as an accomplice is not the person the statute intended to penalize. The surgeon aided the safecracker's burglarizing, and is the type of person the statute meant to cover. Thus, case C is not a proper source of authority. Case D illustrates the rule that a defendant would not be guilty as an accomplice for providing a means for an offense to occur when there is a legitimate purpose for providing the good or service. There was not a legitimate reason for the surgeon to remove the safecracker's fingerprints, so case D is not the best source of authority.","Inchoate Crimes"
"The defendant decided to kill his neighbor. He set out for the neighbor's house. Before he got there he saw a man who resembled the neighbor. Thinking the man was his neighbor, the defendant shot at the man. The shot missed the man but wounded a child, who was some distance away. The defendant had not seen the child.<br /><br />In a prosecution under a statute that proscribes attempt to commit murder, the district attorney should list the intended victim(s) as",multiple-choice,"the neighbor only.","the man only.","the child only.","the neighbor and the man.",2,"B is correct. Attempt consists of two elements: (i) a specific intent to commit the crime; and (ii) an overt act in furtherance of that intent. Regardless of the intent required to complete the crime, attempt is always a specific intent crime. Attempted murder requires the specific intent to kill another person, even though the mens rea for murder itself does not necessarily require a specific intent to kill. Mistake of fact will only be available as a defense if it shows that the defendant did not have the state of mind required for the crime. Here the defendant shot at a man who he believed to be his neighbor, intending to kill him. The defendant is guilty of attempted murder despite his mistake of fact as to the man's identity because the mistake does not negate his intent to kill.<br /><br />A and D are incorrect. The defendant's intention to kill his neighbor does not amount to an attempt to commit murder without a voluntary action. For criminal liability to attach, there must be a concurrence of the necessary mental state for the crime and the act constituting the crime. Here, although the defendant wanted to kill his neighbor, he did not make a substantial step towards killing him because he shot at the man, not his neighbor.<br /><br />C is incorrect. The defendant did not have the specific intent to kill the child. The defendant can likely be prosecuted for another crime related to injuring the child, but he did not have the specific intent required for attempted murder of the child.",Homicide
